id,category,type,prompt,difficulty,keywords,length,created_at
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 생략형으로 표현하세요. 문장: '우리가 포옹한다',어려움,"[기쁨, 미소, 허무]",113,2025-07-20 17:43:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반어형으로 표현하세요. 문장: '사람들이 서성인다',어려움,"[광장, 군중, 골목]",54,2025-07-20 17:42:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감각 결합형으로 표현하세요. 문장: '그는 생각에 잠긴다',중간,"[혼잣말, 침묵, 바람결]",72,2025-07-20 17:41:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '낮이 저문다',중간,"[계속됨, 과거, 낮빛]",59,2025-07-20 17:40:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감각 결합형으로 표현하세요. 문장: '그녀가 노래한다',중간,"[그리움, 열망, 위로]",62,2025-07-20 17:39:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '우리가 포옹한다',쉬움,"[허무, 기쁨, 미소]",82,2025-07-20 17:38:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '우리가 포옹한다',쉬움,"[바람결, 허무, 기쁨]",56,2025-07-20 17:37:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '버스가 지나간다',어려움,"[지하철, 도로, 네온사인]",84,2025-07-20 17:36:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '도시가 숨쉰다',어려움,"[신호등, 빌딩, 하늘길]",60,2025-07-20 17:35:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 생략형으로 표현하세요. 문장: '버스가 지나간다',중간,"[지하철, 네온사인, 신호등]",67,2025-07-20 17:34:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '나무가 흔들린다',중간,"[은빛 호수, 산길, 메아리]",103,2025-07-20 17:33:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '그가 미소 짓는다',어려움,"[미소, 허무, 열정]",54,2025-07-20 17:32:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '그녀가 노래한다',쉬움,"[기쁨, 위로, 그리움]",82,2025-07-20 17:31:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반어형으로 표현하세요. 문장: '도시가 숨쉰다',중간,"[군중, 지하철, 광장]",65,2025-07-20 17:30:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '낮이 저문다',중간,"[별무리, 시작, 밤공기]",76,2025-07-20 17:29:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반어형으로 표현하세요. 문장: '파도가 밀려온다',어려움,"[황혼빛, 바위섬, 푸른 바다]",50,2025-07-20 17:28:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '별이 사라진다',쉬움,"[미래, 해질녘, 끝]",112,2025-07-20 17:27:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감각 결합형으로 표현하세요. 문장: '도시가 숨쉰다',중간,"[네온사인, 신호등, 군중]",106,2025-07-20 17:26:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감각 결합형으로 표현하세요. 문장: '버스가 지나간다',쉬움,"[도로, 네온사인, 빌딩]",110,2025-07-20 17:25:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감각 결합형으로 표현하세요. 문장: '산이 잠들었다',쉬움,"[초승달, 흰구름, 솔바람]",90,2025-07-20 17:24:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '나는 외로워한다',어려움,"[미소, 위로, 그리움]",107,2025-07-20 17:23:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '도시가 숨쉰다',중간,"[신호등, 빌딩, 지하철]",83,2025-07-20 17:22:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '산이 잠들었다',쉬움,"[초승달, 흐린 하늘, 메아리]",97,2025-07-20 17:21:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반어형으로 표현하세요. 문장: '우리가 포옹한다',어려움,"[열망, 위로, 그리움]",99,2025-07-20 17:20:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반어형으로 표현하세요. 문장: '별이 사라진다',중간,"[해질녘, 밤공기, 순환]",119,2025-07-20 17:19:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 생략형으로 표현하세요. 문장: '별이 사라진다',중간,"[시작, 끝, 과거]",97,2025-07-20 17:18:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 생략형으로 표현하세요. 문장: '산이 잠들었다',쉬움,"[흐린 하늘, 황혼빛, 초승달]",85,2025-07-20 17:17:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '파도가 밀려온다',쉬움,"[초승달, 푸른 바다, 바위섬]",97,2025-07-20 17:16:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대비형으로 표현하세요. 문장: '파도가 밀려온다',중간,"[은빛 호수, 황혼빛, 푸른 바다]",120,2025-07-20 17:15:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 생략형으로 표현하세요. 문장: '겨울이 간다',중간,"[계속됨, 시작, 미래]",114,2025-07-20 17:14:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반어형으로 표현하세요. 문장: '그녀가 노래한다',어려움,"[혼잣말, 기쁨, 위로]",62,2025-07-20 17:13:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 환유형으로 표현하세요. 문장: '길거리가 붐빈다',쉬움,"[신호등, 광장, 지하철]",88,2025-07-20 17:12:00
