id,category,type,prompt,difficulty,keywords,length,created_at
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '계절이 바뀐다',쉬움,"[모래시계, 변화, 흐름]",57,2025-07-21 00:23:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '별이 뜬다',쉬움,"[하늘, 별빛, 바람결]",86,2025-07-21 00:22:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '그가 떠난다',중간,"[눈물, 그림자, 희망]",52,2025-07-21 00:21:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '계절이 바뀐다',중간,"[계절, 황혼, 시계]",93,2025-07-21 00:20:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '해가 진다',어려움,"[안개, 꽃잎, 달빛]",51,2025-07-21 00:19:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '거리가 조용하다',쉬움,"[길목, 밤하늘, 소음]",102,2025-07-21 00:18:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '거리가 조용하다',어려움,"[도시, 고요, 창문]",88,2025-07-21 00:17:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '밤이 깊어진다',쉬움,"[순간, 빛, 세월]",57,2025-07-21 00:16:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '바람이 분다',중간,"[파도, 노을, 강물]",80,2025-07-21 00:15:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '시간이 흐른다',어려움,"[모래시계, 계절, 변화]",57,2025-07-21 00:14:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '우리는 이별한다',어려움,"[기억, 고독, 사랑]",82,2025-07-21 00:13:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '그녀가 웃는다',어려움,"[추억, 슬픔, 꿈]",90,2025-07-21 00:12:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '계절이 바뀐다',쉬움,"[빛, 계절, 세월]",78,2025-07-21 00:11:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '태양이 떠오른다',어려움,"[계절, 모래시계, 빛]",72,2025-07-21 00:10:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '해가 진다',어려움,"[노을, 달빛, 별빛]",105,2025-07-21 00:09:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '그가 떠난다',중간,"[추억, 슬픔, 눈물]",116,2025-07-21 00:08:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '눈이 내린다',중간,"[달빛, 강물, 안개]",54,2025-07-21 00:07:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '나는 화가 난다',쉬움,"[추억, 눈물, 웃음]",59,2025-07-21 00:06:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '눈이 내린다',중간,"[하늘, 강물, 파도]",62,2025-07-21 00:05:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '태양이 떠오른다',어려움,"[계절, 빛, 모래시계]",60,2025-07-21 00:04:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '불빛이 켜진다',쉬움,"[건물, 불빛, 차가움]",104,2025-07-21 00:03:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '그녀가 웃는다',중간,"[슬픔, 꿈, 눈물]",89,2025-07-21 00:02:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '그녀가 웃는다',중간,"[사랑, 꿈, 눈물]",96,2025-07-21 00:01:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '불빛이 켜진다',쉬움,"[밤하늘, 불빛, 도시]",58,2025-07-21 00:00:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '그는 울고 있다',쉬움,"[희망, 그림자, 슬픔]",109,2025-07-20 23:59:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '해가 진다',중간,"[안개, 숲길, 별빛]",110,2025-07-20 23:58:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '차가 막힌다',쉬움,"[고요, 길목, 밤하늘]",111,2025-07-20 23:57:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '계절이 바뀐다',쉬움,"[황혼, 시계, 모래시계]",96,2025-07-20 23:56:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '밤이 깊어진다',쉬움,"[황혼, 빛, 변화]",98,2025-07-20 23:55:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '해가 진다',중간,"[하늘, 강물, 꽃잎]",119,2025-07-20 23:54:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '오늘 비가 온다',어려움,"[강물, 파도, 꽃잎]",59,2025-07-20 23:53:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '별이 뜬다',중간,"[별빛, 안개, 꽃잎]",92,2025-07-20 23:52:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '차가 막힌다',어려움,"[거리, 건물, 고요]",72,2025-07-20 23:51:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '불빛이 켜진다',어려움,"[소음, 밤하늘, 차가움]",103,2025-07-20 23:50:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '별이 뜬다',쉬움,"[파도, 노을, 강물]",58,2025-07-20 23:49:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '나는 화가 난다',쉬움,"[사랑, 웃음, 희망]",99,2025-07-20 23:48:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '태양이 떠오른다',어려움,"[변화, 황혼, 시계]",59,2025-07-20 23:47:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '거리가 조용하다',쉬움,"[길목, 건물, 소음]",112,2025-07-20 23:46:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '태양이 떠오른다',중간,"[순간, 세월, 계절]",99,2025-07-20 23:45:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '불빛이 켜진다',중간,"[건물, 거리, 창문]",52,2025-07-20 23:44:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '바람이 분다',어려움,"[달빛, 안개, 꽃잎]",51,2025-07-20 23:43:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '바람이 분다',어려움,"[달빛, 강물, 파도]",58,2025-07-20 23:42:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '바람이 분다',쉬움,"[안개, 숲길, 하늘]",111,2025-07-20 23:41:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '나는 화가 난다',어려움,"[눈물, 꿈, 희망]",54,2025-07-20 23:40:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '그가 떠난다',쉬움,"[웃음, 사랑, 꿈]",114,2025-07-20 23:39:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '그녀가 웃는다',중간,"[웃음, 고독, 사랑]",117,2025-07-20 23:38:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 압축형으로 표현하세요. 문장: '오늘 비가 온다',쉬움,"[강물, 안개, 꽃잎]",72,2025-07-20 23:37:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '오늘 비가 온다',중간,"[꽃잎, 바람결, 별빛]",52,2025-07-20 23:36:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '차가 막힌다',어려움,"[도시, 차가움, 창문]",77,2025-07-20 23:35:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '우리는 이별한다',쉬움,"[사랑, 그림자, 웃음]",67,2025-07-20 23:34:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '별이 뜬다',중간,"[파도, 별빛, 꽃잎]",76,2025-07-20 23:33:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '눈이 내린다',쉬움,"[노을, 별빛, 꽃잎]",89,2025-07-20 23:32:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '우리는 이별한다',쉬움,"[그림자, 사랑, 슬픔]",60,2025-07-20 23:31:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '도시가 잠든다',중간,"[창문, 불빛, 도시]",89,2025-07-20 23:30:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 의인화형으로 표현하세요. 문장: '밤이 깊어진다',어려움,"[계절, 세월, 모래시계]",70,2025-07-20 23:29:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '새벽이 온다',어려움,"[새벽, 변화, 황혼]",60,2025-07-20 23:28:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 은유형으로 표현하세요. 문장: '그가 떠난다',중간,"[추억, 희망, 기억]",99,2025-07-20 23:27:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 상징형으로 표현하세요. 문장: '계절이 바뀐다',중간,"[세월, 계절, 시계]",103,2025-07-20 23:26:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 감정 강조형으로 표현하세요. 문장: '시간이 흐른다',중간,"[황혼, 새벽, 세월]",66,2025-07-20 23:25:00
